cameraIndexCode,name,latitude,longitude
0eb4990297384ae7b31bad5a506faeb3,CPBFD191 JALAN SEPADU,3.083319,101.675181
1b879e779e7d40baa33ac36a7d1ea39a,CPBFD192 JALAN KLANG LAMA,3.084476,101.674264
99d7db848a5d4ab191d63cbcaf717256,CPBFD193 JALAN SRI JATI,3.076873,101.662699
92c8343302f04bf5858205900c7eec10,CPBFD194 JALAN KUCHAI LAMA,3.090683,101.677958
7b2874082f71472c859f1737b4ffb59b,CPBFD195 JALAN GEMBIRA ,3.081616,101.670867
4763fe08e56d4452a10f9e3fe333d847,CPBFD196 JALAN SRI JATI,3.076002,101.664185
6397c21284f44c4f816bd9593d2055c6,CPBFD197 JALAN PUCHONG,3.078977,101.664789
9a04b6cddd7447bb958f2da650c15803,CPBFD198 JALAN MEGA KECIL,3.08126,101.67158
b2e336fef18849d9ad6bdfaf2c479289,CPBFD199 JALAN TMN SERI SENTOSA ,3.079456,101.661843
f565dc9c281a4c30a37e97843c171123,CPBFD2 SRI PETALING,3.067404,101.692258
c45ca37fa8ee4e5d95c895bf3539929f,CPBFD20 LEBUHRAYA KL-SEREMBAN,3.075828,101.702515
f2536d7848db4149b153b7c5b1fda2be,CPBFD200 JALAN TMN SERI SENTOSA,3.07979,101.661701
68c6584bce26407aa197d56a5527b749,CPBFD201 JALAN TMN SERI SENTOSA,3.080635,101.661379
43d26fe492884504a19c5b7a7a4941ca,CPBFD202 JALAN TMN SERI SENTOSA,3.074041,101.653795
8ecf5e16c6974d7885790675583a6506,CPBFD203 JALAN TMN SERI SENTOSA,3.071422,101.65228
0f81dd78deed4b72956544c9a792b5ad,CPBFD204 JALAN TMN SERI SENTOSA,3.073512,101.652365
fa8c0456c80f447fbacb4aec0b3a8b83,CPBFD205 JALAN TMN SERI SENTOSA,3.072468,101.65169
804b9ea08f414e0dbca4bec1d8484fd4,CPBFD206 JALAN TMN SERI SENTOSA,3.079651,101.661987
4c78edc8472045b1b4bce98d259fcb3d,CPBFD207 JALAN TMN SERI SENTOSA,3.078892,101.662151
f52af771cfa141808eb442aeb5e81bf3,CPBFD208 JALAN TMN SERI SENTOSA,3.07214,101.653004
617ffa81110e4db8be96fd7272c0743c,CPBFD209 JALAN KUCHAI MAJU 1,3.090901,101.68947
55f6926be270427f9cbc1df58c343924,CPBFD21 SRI PETALING,3.064974,101.691069
6e679eb440b449fa9bf52ea8aadb7bf6,CPBFD210 JALAN KUCHAI MAJU 2,3.091638,101.689504
0c753933d9e440799c481c100dc8f948,CPBFD211 JALAN KUCHAI MAJU 1,3.090733,101.688955
d339eae949394e9bac0d99ac18baa514,CPBFD212 JALAN KUCHAI MAJU 11,3.088715,101.688695
163dfd4e09c044ff9cd76210f24bec93,CPBFD213 JALAN KUCHAI MAJU 10,3.089106,101.688044
0c726358201349ac82cbe4f6222a84ee,CPBFD214 JALAN KUCHAI MAJU 9,3.089121,101.687597
07e2e60e4d6743938a985fcd8725eadf,CPBFD215 JALAN KUCHAI MAJU 6,3.088926,101.685401
4304ffa9f91240ccafb8771539a91d33,CPBFD216 JALAN KUCHAI MAJU 8,3.089827,101.686562
b0e7f5c28b524c7aa323e8aa4d8d06cc,CPBFD217 JALAN KUCHAI MAJU 12,3.088336,101.687863
c568bf7b1b4848b8997c57a96d74a057,CPBFD218 JALAN KUCHAI MAJU,3.089581,101.689445
4cd8bd4c6eec4ab09be0e4e94bbca79f,CPBFD219 JALAN KUCHAI MAJU,3.088447,101.689497
a41d16c4d80b4152ba9d5fa814fad21a,CPBFD22 SRI PETALING,3.06719,101.694373
833420071a2a4234bcd61d8a45f8193d,CPBFD220 JALAN KLANG LAMA,3.083689,101.672842
b46d22e07f944d4f8b83df1553c93471,CPBFD221 JALAN KUCHAI MAJU,3.082922,101.689757
7f522503319049dc9231aae5abb3324f,CPBFD222 JALAN SELESA,3.08517,101.68829
471fe32ba1ed4709a46d77d0c1370f8d,CPBFD223 JALAN SELESA 1,3.084969,101.682078
13b7a612cd734fe5a6586f66f94c3221,CPBFD224 JALAN GEMBIRA,3.079745,101.673246
0a6cb6e8198c418a8292c07c27f9a3bf,CPBFD225 JALAN SEPADU,3.083663,101.674876
af1ac502f11044b0b3be5a4b58e768a1,CPBFD226 JALAN RIANG 11,3.08395,101.682003
8c73135c5e614ada802215d2f6b2be01,CPBFD227 JALAN RIANG 1 128,3.084039,101.681767
67c07dc0d9f94cd09d618cee28dcab26,CPBFD228 JALAN GEMBIRA,3.082952,101.68205
ae0269a439074baa8b6b83986084086b,CPBFD229 JALAN RIANG 12,3.084322,101.680797
5e8ac0dabc224d8ab83a75f4517446bd,CPBFD23 SRI PETALING,3.068395,101.695335
fdcdea89adc04d919c7a39253096ccbc,CPBFD230 JALAN AWAN BESAR,3.071357,101.671605
f5734ba9c6a94b3080a9623c78477d02,CPBFD231 JALAN KUCHAI LAMA,3.090813,101.679776
12fc529b5e5f45d39a647535aa6352a8,CPBFD232 JALAN KLANG LAMA,3.082929,101.671619
8ac10ec4fb344f19a4805947ea2aa134,CPBFD233 JALAN KLANG LAMA,3.083318,101.673617
9dbda5e2d57c46c292fd3bd9afdf0a98,CPBFD234 MEDAN HUJAN RAHMAT,3.073152,101.672805
7b0a00ea48d2400685638e3960f55a8c,CPBFD235 JALAN PERISA,3.076166,101.679039
f4e19e37177e4a7d9f7689a8552d2bd8,CPBFD236 JALAN NYAMAN 10,3.079875,101.67672
e274d0f204554865a91bd51887939466,CPBFD237 13 149L JALAN MESRA RIA,3.071099,101.682639
511d6d2a62b04ec79d19339e08d36bd7,CPBFD238 14 149L JALAN MESRA RIA,3.071622,101.68153
8b204fbb949942baa315335bf83fdf2e,CPBFD239 JALAN AWAN BESAR,3.068694,101.67265
bc9e9a976f0847d0adc31449aa6e4cf8,CPBFD24 JALAN SENANG RIA,3.079887,101.685595
2065c94c27b748d4b706e80aaabeb5d4,CPBFD240 JALAN HUJAN EMAS 4,3.074192,101.671837
8c5c94c981d34b73a39fd86c6fd72cd5,CPBFD241 JALAN SEPADU,3.084097,101.674516
8382a37d8fc646b7ac5144e28a7d7102,CPBFD242 JALAN AWAN HIJAU,3.080532,101.670708
6bf0e7140285457b96b0ce1b47177e1b,CPBFD243 JALAN PUCHONG,3.075359,101.661246
54823653eb594d6fa4c6eeb7dbd60e19,CPBFD244 JALAN KLANG LAMA,3.084077,101.67308
3ebf26d2d2624d8daf08de27c1734480,CPBFD245 JALAN KLANG LAMA,3.085911,101.672596
e1180d4987b0438faf9bae0848912b1c,CPBFD246 JALAN KLANG LAMA,3.08599,101.672369
5e417bac36e141c78252455113b2db77,CPBFD247 JALAN KLANG LAMA,3.086564,101.67166
d1a514a5234a41c78cf96ba23ca02e02,CPBFD248 JALAN SRI JATI,3.076534,101.664228
7e229c31a49c45848f90e4cb790060cd,CPBFD249 JALAN SRI JATI,3.077114,101.663726
e73750e156174b6ba30871ebeceacb97,CPBFD25 JALAN RADIN BAGUS,3.071069,101.692976
bc29708817f846c0b21bfd25bca1a38a,CPBFD250 LORONG HUJAN 2,3.071702,101.673513
a397e12ca9384cc8b1e449487630a41b,CPBFD251 JALAN HUJAN RAHMAT 1,3.073376,101.67351
c4f3601a44f145339e75993c1fc326bf,CPBFD252 JALAN HUJAN,3.07277,101.671364
d35be95f51d0463785b8997fdecfc871,CPBFD253 JALAN HUJAN EMAS 6,3.074291,101.674643
d08dd8f5d3f647bdbdd377d6ac60e883,CPBFD254 JALAN PUCHONG,3.07098,101.656975
cb34e75ac07e48d29056e8cb51213c89,CPBFD255 JALAN PUCHONG,3.070146,101.656404
bb5df7b2fca4400aad00d7f48a5c6743,CPBFD256 JALAN PUCHONG,3.073693,101.658533
bcd26d62bfed4f6dbccacbac300d1f47,CPBFD257 JALAN PUCHONG,3.066857,101.658715
27c209ef787948e596415c1bf3f18095,CPBFD258 JALAN PUCHONG,3.068149,101.654029
06cca1e1ee3044cbb7166d72cef5e323,CPBFD259 JALAN PUCHONG,3.069453,101.655832
e726477f483c4480af5f6b66947d5d37,CPBFD26 JALAN RADIN,3.066757,101.687632
64227289c70f49859f3b00b14b59e667,CPBFD260 JALAN TMN SERI SENTOSA,3.078022,101.659181
9aeae8d48d734ae0ad6432424ef14093,CPBFD261 JALAN PUCHONG,3.074102,101.659542
35920029afa9468989e2ab6013667f1b,CPBFD262 JALAN TMN SERI SENTOSA,3.078361,101.661442
ca17d2cb58e345a1bcea2c0a57024581,CPBFD263 JALAN PUCHONG,3.066876,101.6523
bcaa6f3cd5e94c4fbdbccecd3c0c9737,CPBFD264 JALAN PUCHONG,3.073121,101.657823
6a596ea691e547d58fe7a42721758f28,CPBFD265 JALAN PUCHONG,3.073496,101.658241
fd6e0c2faf744adeb8cfc416d725b532,CPBFD266 JALAN PANTAI BARU,3.11468,101.662422
065f2ddf586042bfa62d6a70863e6ae6,CPBFD267 JALAN PANTAI PERMAI,3.106025,101.661404
9e3d4dbf29764487a57d14c344b20880,CPBFD268 JALAN KERINCHI,3.110021,101.667316
5d92e6be7bc741b0b460eff71fa79635,CPBFD269 JALAN KERINCHI,3.113994,101.662373
e81f89bb33534e82a1106c3918a8adb9,CPBFD27 JALAN SENANG RIA,3.079318,101.687985
fe20f5ca80134fb7a04870da67325b36,CPBFD270 PPR PANTAI RIA,3.097795,101.672313
7071b8ebcce34f508421ec226956e1f8,CPBFD271 LORONG ARA KIRI,3.128048,101.669526
ca1f1b6089bd4c97a576c466c522aa18,CPBFD272 LORONG BUKIT PANTAI,3.126318,101.67034
b8c5500164614f57bc784bcbd145fb84,CPBFD273 JALAN KERINCHI,3.110174,101.664342
94d03ca6c0fa4a18bf32f1dbf74989fb,CPBFD274 JALAN KERINCHI,3.106548,101.669264
c3db89b59a1a4563b185ece8f5b72900,CPBFD275 JALAN ARA,3.12864,101.670804
8e4ce4a16fd54894a15aa6293ae2e7b3,CPBFD276 JALAN BUKIT PANTAI,3.12242,101.667603
a5638aaef8cd465b8908f2805f1b40d7,CPBFD277 JALAN PANTAI PERMAI,3.107199,101.672241
35c3096c17594359a079e0c4d8807de9,CPBFD278 JALAN KERINCHI,3.094794,101.670331
ec7830fd6cac450ca89c078f8a5c11fd,CPBFD279 JALAN PANTAI BARU,3.094319,101.669654
4e3f1dfdb69448b6bcf358720f6c09f8,CPBFD28 SRI PETALING,3.070179,101.692175
2a2545f1f7a74b58817ff0ced2b8a6ce,CPBFD280 PPR PANTAI RIA,3.09856,101.673044
baea296c1b7041baa758daca4c3dee2b,CPBFD281 JALAN PANTAI BARU,3.115839,101.662281
221ff3aaef914456be1de5b169de63a4,CPBFD282 JALAN BANGKUNG,3.138161,101.669751
888661faea604333bf43b4d14dc5e598,CPBFD283 JALAN CENDERAI,3.129806,101.66509
ab206a3de0e54b70994cdd1c1cbc4fd6,CPBFD284 JALAN PANTAI BARU,3.118602,101.66399
25ff3ec1c1a643f9a057455a8cb3a4a2,CPBFD285 JALAN ARA,3.134315,101.663774
86d3b66b1fe04be69d31677dc5dbe6d5,CPBFD286 JALAN TELAWI,3.130085,101.670503
539689a5424943e5be56deef67c27317,CPBFD287 JALAN BANGSAR,3.12199,101.67497
abc6f7ba63bf43b6ab2a0dd4f1bb9239,CPBFD288 JALAN TANDOK,3.124736,101.673898
e114f23d576648eba49db22d7dec05db,CPBFD289 JALAN CENDERAI,3.130101,101.664107
88a9e8e766ef4a7aae3d9a135e18b021,CPBFD29 SRI PETALING,3.069926,101.693719
187b2c7992644a18a0563cf1bc367128,CPBFD290 JALAN TANDOK,3.122126,101.671422
e325d55cc72945538e3c9a5c4d117502,CPBFD291 LORONG BUKIT PANTAI,3.12479,101.66914
5ab44fc54cd94d69a4f7a5ac7f84b83b,CPBFD292 JALAN TEMPINIS,3.126165,101.672331
cd7e4f10877548de984299196f70814d,CPBFD293 JALAN TELAWI,3.130138,101.671101
251a8200cb4e461fad2ec7984c0660e2,CPBFD294 JALAN TELAWI,3.132871,101.67187
45e155f596b14848856d1b1d3d7a2ce2,CPBFD295 JALAN MAAROF,3.133548,101.672451
cdb96a44a1ef44b9b419aa6b64217fb7,CPBFD296 JALAN ARA,3.129168,101.672248
aea2742e751a4356b3b93f7d7d954231,CPBFD297 JALAN MEDANG,3.134534,101.66303
73b91e090f90495e8be71d84aec11b88,CPBFD298 PANTAI BARU,3.117055,101.665108
9b745e92929b40c6aa1c6c5f3c7d3ac6,CPBFD299 JALAN KERINCHI,3.11014,101.65247
965c17bd8f5f48638c7815c388aba125,CPBFD3 JALAN KUCHAI MAJU 13,3.085368,101.693237
e1eab106330343d0bd39777f39a2baf4,CPBFD30 JALAN SRI PETALING,3.064591,101.70059
7854359df1d54c98887fe65ca37d9ff6,CPBFD300 JALAN BUKIT PANTAI,3.120296,101.667188
4252886c703c4a0e9e5bd487cd0da91c,CPBFD301 JALAN ARA,3.135263,101.671933
4b73f4955ed34ccda04cac594e225e82,CPBFD302 JALAN TERASEK 3,3.13271,101.66872
39107efb3853418494449279c20ef2e5,CPBFD303 JALAN ARA,3.137969,101.665043
262e78b38b8e43fda745795f47ca6fc1,CPBFD304 JALAN MAAROF,3.141976,101.663754
1f910ca508654665978f0e72087cecf0,CPBFD305 PPR PANTAI RIA,3.097999,101.671291
ecd24fb2aee74e84839dcee6ad87916a,CPBFD306 PPR PANTAI RIA,3.097485,101.675015
b08a3d6362734542bc77a17afbbe35f4,CPBFD307 JALAN PANTAI PERMAI,3.108462,101.668293
822178979d1a47499cceb110646c93f6,CPBFD308 JALAN PANTAI BARU,3.118533,101.664823
ffbe29ddb11d437aade6dcc863f6cc44,CPBFD309 PANTAI BARU,3.117934,101.666324
36b0176874744094bbeccd733eeabc76,CPBFD31 JALAN SENANG RIA,3.075556,101.687086
79a650a9f65f43c28d76b4c66a5a0c72,CPBFD310 JALAN KAMPUNG PASIR,3.083072,101.662967
95a5ed2f3874417088ad6b84ba948ad6,CPBFD311 JALAN PANTAI BARU,3.117116,101.668065
bf7a957bcc344c1282640d084287d61c,CPBFD312 JALAN TELAWI,3.129456,101.670219
72a3f5dd30af46c6bc0f40fd94e806d9,CPBFD313 JALAN TELAWI,3.135529,101.666933
a2e75eb3c7dc42ec8b9010b6f83944dc,CPBFD314 JALAN ARA,3.136333,101.669851
8b179186289342a384729a906d366736,CPBFD315 JALAN BANGKUNG,3.13807,101.67188
c54dbf9c02ca4e5cb4f5dad71668e3bc,CPBFD316 JALAN MAAROF,3.1415,101.66468
977e16909cfd49a599727d62f2f6c77a,CPBFD317 JALAN KAPAS,3.137092,101.663625
41a5d8e655ad487289f8beeb2e8fc51c,CPBFD318 JALAN MAAROF,3.141192,101.666896
db8b1c14dde248c1a9b7f174e1e41823,CPBFD319 JALAN MEDANG,3.13542,101.661468
1f15b1920b674132b3401a86490c3eaf,CPBFD32 JALAN SENANG RIA,3.078635,101.688324
8924a49fc3df4772920eb357262f54b8,CPBFD320 JALAN KERINCHI,3.110438,101.663761
340bee332c914990972183b1a4a8c61c,CPBFD321 JALAN LIKU,3.122858,101.67437
33cf69a3670241aba88085d4916002fe,CPBFD322 JALAN TANDOK,3.122948,101.672401
e44e548bdc634f0c93def50d1c3f3a54,CPBFD323 JALAN TEMPINIS,3.128148,101.673988
f1d06d36fcbf41b7a364d21d3bf16f12,CPBFD324 JALAN ARA,3.129884,101.672193
53f15cc9d23447f4b9175585229fc5c1,CPBFD325 PPR PANTAI RIA,3.09813,101.673419
f689461ab75744ccb964608e7babd352,CPBFD326 PPR SRI PANTAI,3.107113,101.674249
056e1b4e344a447c8169984e478207c3,CPBFD327 JALAN MAAROF,3.125802,101.677298
159cbc6a15cd45b7bfb8c5601e9d5d52,CPBFD328 JALAN ARA,3.131878,101.664896
e485756598c348258d3d842bf130d119,CPBFD329 JALAN ARA,3.131101,101.665675
14039eefed9d43448e32376fcc8fe3e2,CPBFD33 JALAN GEMBIRA,3.082983,101.682942
5d4cfa2912da4d70a2c5a7186360f30f,CPBFD330 JALAN MAAROF,3.135839,101.672568
93ab5db428104ba385d7ac6ebd15405a,CPBFD331 JALAN MAAROF,3.139613,101.672068
916bca42d84b4d12afe42bfce26ffc51,CPBFD332 JALAN MAAROF,3.142106,101.67078
c0bd8abd2cd14cf7bca032c0e57ab93c,CPBFD333 JALAN PANTAI BARU,3.118667,101.663099
d9f2a34b777e4e1abe8601d563066347,CPBFD334 PPR PANTAI RIA,3.097797,101.673915
2fdc3439bcb24c418a9baf99f2b5b21b,CPBFD335 JALAN MAAROF,3.142418,101.668323
3ab4f6a18af04c49a4b64b5e41959d0b,CPBFD336 JALAN KERINCHI,3.112733,101.662199
cd64b643f0ec4dc18a48a293229c775a,CPBFD337 JALAN KERINCHI,3.113086,101.662516
a98c60a38d904391bf9b3a7c6ae9de88,CPBFD338 JALAN KERINCHI,3.111315,101.662508
919241157e79471fa11e81dee89c9022,CPBFD339 PPR SRI PANTAI,3.106211,101.673488
004b07f2ba3b48179ea340036ebbaa00,CPBFD34 JALAN KUCHAI MAJU,3.085367,101.689638
f8236e8604154cdc895e74e7f945a782,CPBFD340 PPR PANTAI RIA,3.09812,101.67088
f5daee9cf4e547adb2df13f44b6e8f81,CPBFD341 JALAN MAAROF,3.142381,101.667338
4e4f8c4561694222ac71e29c62f68f20,CPBFD342 PANTAI BARU,3.117364,101.665215
f5b8dfefbdf443fc9fe3eedf0f7a96c6,CPBFD343 LORONG BUKIT PANTAI,3.126962,101.67027
fafa51087f594416a7c3391cfb7e5a5e,CPBFD344 JALAN TELAWI,3.13208,101.671038
089b1e29925948ceaa3380dfc94488ce,CPBFD345 JALAN KERINCHI,3.110042,101.666517
a339dde48ee4403b86399a2437908723,CPBFD346 LORONG BUKIT PANTAI,3.127747,101.670615
f11c166bb7d747409d823d6100bfe512,CPBFD347 JALAN PANTAI PERMAI,3.108232,101.669774
bb90ebe441034aad9937f1fc5317a839,CPBFD348 JALAN PANTAI PERMAI,3.108659,101.669577
203c43c8316549a78ca91781f65589b8,CPBFD349 JALAN PANTAI PERMAI,3.107459,101.671559
3b3e5909aee947679de311780a4c0b33,CPBFD35 JALAN KUCHAI MAJU 17,3.090224,101.692082
7dcbf9ad716c4aa8a0e8702174484ed0,CPBFD350 JALAN CENDERAI,3.127825,101.668403
0b33e7b5e5c84fe58063c6b39170784d,CPBFD351 JALAN PANTAI PERMAI,3.107548,101.671248
4fb8870d17a34287a5cbeb4757f31890,CPBFD352 JALAN ARA,3.128628,101.670437
0f086763bc164236b731d826748865f2,CPBFD353 JALAN MAAROF,3.142424,101.669669
3a76d33336f94f92bccf7f1c5e7d4d47,CPBFD354 JALAN PANTAI PERMAI,3.107825,101.670546
1573a78c691943fa82f72491fc7a4028,CPBFD355 JALAN PANTAI BARU,3.11837,101.66542
6284633198434360beafb7862cf52887,CPBFD356 JALAN BANGSAR,3.128677,101.679952
856e4b051a894924910795c25de80c05,CPBFD357 JALAN DESA,3.096569,101.678328
52eba3f28e7b4b6b857bbadb6669586e,CPBFD358 LORONG MAAROF,3.138917,101.673047
e87625ec9e8f4b0ab4b430da7df99fa3,CPBFD359 JALAN MAAROF,3.142297,101.665528
68ac074e20b64ac4829faa334345b88d,CPBFD36 JALAN KUCHAI MAJU,3.087477,101.689519
857878c8c2414970b8ded43f9ba4c83a,CPBFD360 JALAN DAMANSARA,3.14298,101.678329
dc27098d13024a018c9eadd26d2953bd,CPBFD361 JALAN DAMANSARA,3.143643,101.677625
3c498be8d7d44cb288c3488b110a521a,CPBFD362 JALAN TERENGGANU,3.144108,101.675919
32faea3338174faca7430f5337b39cde,CPBFD363 JALAN TERENGGANU ,3.142742,101.674834
b52a60659c834156aa5b74b04eb08073,CPBFD364 JLN TUANKU ABDUL HALIM,3.154314,101.671996
09ecd8194ce146bfa57a99568de236ad,CPBFD365 JLN TUANKU ABDUL HALIM,3.156694,101.671342
f5a1e657846744368d82a7872d014cf7,CPBFD366 JLN TUANKU ABDUL HALIM,3.147104,101.67741
bbfaa293ec294c4f82e8842c8face77c,CPBFD367 L. SULTAN ISKANDAR,3.150317,101.681423
853ef8f7f1584a1992fd0d07dfa59fef,CPBFD368 JALAN SEMANTAN,3.151228,101.670089
d5eeb589d1d2465f8c6d98540f82c14f,CPBFD369 ISTANA NEGARA PINTU 1,3.159372,101.668747
b91ba604409e4dff9f2c20fd77453090,CPBFD37 JALAN GEMBIRA,3.08286,101.681162
44da3905f692441386ca639209053e14,CPBFD370 JALAN BERINGIN,3.150585,101.662696
7337fb2ffdfd4965b38bed864851f961,CPBFD371 JALAN BERINGIN,3.137092,101.663625
c6677dce26434bae9ac00bc3126cdc41,CPBFD372 JALAN MAAROF,3.144048,101.666755
a7790cd8159b4e07ba2f81880fa9d600,CPBFD373 LORONG MAAROF,3.143384,101.668147
911d1fcc6f6b4cf083f7601693c465df,CPBFD374 JALAN MAAROF,3.145301,101.662524
1bdd91e5043545e78c854f1bcb0d3613,CPBFD375 JALAN PARLIMEN 2 36,3.147731,101.68321
90b5fb7104f6410a896c145347678f1b,CPBFD376 JALAN SEMANTAN,3.152093,101.671881
9be26a9c48dd46598660923cd6958acf,CPBFD377 JALAN PUDINA,3.143832,101.669651
8c66c9e287da4380a487bb57bf77f191,CPBFD378 LORONG MAAROF,3.14274,101.67122
669a0c20f9b74092b04b59e6b9b9c6b1,CPBFD379 JALAN MAAROF,3.140622,101.671754
e704be836fd9432c94a5b7c4bc70f5a4,CPBFD38 SRI PETALING,3.071333,101.686636
e8f05cccc2ae4eceba3ff834138ddb6f,CPBFD380 JALAN SEMANTAN,3.151913,101.671969
a554afe4fbe6422a88f7f4df7494f2a6,CPBFD381 JLN TUANKU ABDUL HALIM,3.151198,101.674099
a4f1904171be406689932197184d3d1d,CPBFD382 JALAN MAAROF,3.141118,101.671755
c3c450e00cc346868d381c7d4132786b,CPBFD383 LORONG MAAROF,3.141284,101.672285
8cdc4fe3cac9440aab9e4900726c97c7,CPBFD384 JALAN LIMAU BESAR,3.13816,101.676042
fb1404a935ef49bd8f5cad0302070339,CPBFD385 LORONG MAAROF,3.137118,101.673365
1a4fb12e771e41819b1b26faa72d1215,CPBFD386 JLN TUANKU ABDUL HALIM,3.16481,101.668507
f75ed65c262745f39029b78daba5903a,CPBFD387 JALAN MAAROF,3.126454,101.676566
fc2e99aace74459eafdaa73caf41e877,CPBFD388 JALAN BANGSAR,3.128265,101.679633
9b815be6e80b4393bb121571571563e1,CPBFD389 JALAN MAAROF,3.137062,101.672595
b2eda36a1e9a4e958fc033f41608db9d,CPBFD39 JALAN KUCHAI MAJU 13,3.086989,101.692356
9358ac5ba2df47d98cb1ea1e8686472b,CPBFD390 JALAN MAAROF,3.132143,101.673192
e71f3e9548204640976858a81f4819f9,CPBFD391 JALAN MAAROF,3.129297,101.67442
96efc18fefcc4dcca209792514f54539,CPBFD392 JALAN TELAWI 4,3.131276,101.672229
5f0fa33aabfc4d46b81df60b0be4aa11,CPBFD393 JALAN BANGSAR UTAMA 3,3.128444,101.67739
2268b50be175455bbf12c6c562e3aee1,CPBFD394 JALAN BANGSAR UTAMA 1,3.127486,101.676434
7150b9a36c6c4ee4ac5987eca1563c08,CPBFD395 JALAN BANGSAR UTAMA 1,3.127554,101.677664
cc2ec12237714392994018d960dd9db6,CPBFD396 JALAN KEMUJA,3.129979,101.679951
11b9f409daed47c59398d3b875dae7b7,CPBFD397 JALAN KEMUJA,3.130113,101.680279
84e66482ba1e4df2a14ed405405ad9d5,CPBFD398 JALAN TRAVERS,3.131974,101.68228
8bdc26f29be14bcdb6ed811c1ed982da,CPBFD399 JLN TUANKU ABDUL HALIM,3.16355,101.668664
af7ffdee56cf4ef2b66eaa04ae69f643,CPBFD4 JALAN RADIN,3.067307,101.685841
54aac9ba42a646d4bcb47163dc9b0dd3,CPBFD40 JALAN SENANG RIA,3.078422,101.684198
1bc6e851ea574780b1c110b5eee32f4c,CPBFD400 JALAN CHANGKAT SEMANTAN,3.154627,101.666398
6968e274b807400a9d639c3a760f31c0,CPBFD401 JALAN MEDAN SETIA,3.149195,101.654267
553e636c14ed42dcbeed0eced19a7712,CPBFD402 JALAN SETIA BUDI,3.149519,101.655234
8fbf93d49a4e45ea88d2cfdffe22e816,CPBFD403 JALAN SETIA MURNI,3.148785,101.65175
59aa0ccdf79143c1826936722216982e,CPBFD404 JALAN PARLIMEN,3.15054,101.690355
b6154ef4d32646b0aeae6a769679371b,CPBFD405 JALAN MAAROF,3.125708,101.677782
a57bbc0d72d24e228fc3763eb7e4c3f6,CPBFD406 JALAN BANGSAR UTAMA 8,3.128769,101.679014
7a415054a0814bedb430858c1aec89e4,CPBFD407 JALAN BERINGIN,3.151979,101.663177
4706fa07d8cb4c1e9a3a0e69fb77247b,CPBFD408 JALAN DUNGUN,3.153371,101.665334
31109b87a9f046479494c4ff9c68975d,CPBFD409 JALAN BERINGIN,3.156895,101.659717
a7754d66c78c46fcb49820f43d3855b1,CPBFD41 JALAN SENANG RIA,3.076401,101.687084
823bd96bffc14d9e8c9ab795bbd466fb,CPBFD410 JALAN BERINGIN,3.153614,101.662296
2218abe70bb744319b3b4d2bc67cb198,CPBFD411 JALAN BATAI,3.149768,101.661993
832b5eae15f743d6b474da23f487df5c,CPBFD412 ISTANA NEGARA PINTU 1,3.159234,101.668754
67d04456ad2947ecb7cdd2a628e8ef03,CPBFD413 JALAN CHEMPERAI,3.158334,101.659966
79c83fbb03da4dfea5673225e1de118e,CPBFD414 JALAN BERINGIN,3.155378,101.6612
a5a57fa1917b469d91b6c227048827e1,CPBFD415 JALAN BERINGIN,3.157523,101.656596
b5901b3f753e4a5c8b8d10b02d9c7cf7,CPBFD416 JALAN BERINGIN,3.156824,101.655162
0406fcb75c7946afb0eccb1ad0591c77,CPBFD417 JALAN BERINGIN,3.154388,101.651438
9a00a9d34c5e4e23a1410624e2f17ab3,CPBFD418 JALAN SETIA BAKTI,3.151326,101.654655
a0fca56d047e4efea5d87138112d3905,CPBFD419 JALAN BANGSAR,3.126399,101.678175
7cf3f16d51974ad69fb9b8998b0fd532,CPBFD42 SRI PETALING,3.069939,101.691639
94f8ac7eb1b141c28466299d1f09d23b,CPBFD420 JALAN BERINGIN,3.147532,101.649035
a8003e4a05df4343b88c3d1ceb69cc48,CPBFD421 JALAN SULTAN HISHAMUDIN ,3.139222,101.692822
89cb84ab311c4750a24ec47f8bbbbb21,CPBFD422 JALAN DESA,3.096114,101.679964
ead747a6b5954c55ae85810f486db475,CPBFD423 JALAN RAKYAT,3.131594,101.682454
726073a020064e29b970d76cc8cfac82,CPBFD424 JALAN TUN SAMBATHAN,3.13811,101.693333
86598cb45fd54547984bd90bdb8a6624,CPBFD425 JALAN TUN SAMBATHAN,3.137671,101.693299
fd8f92741b5f449cbcac5182224c4d19,CPBFD426 JALAN TUN SAMBATHAN,3.133163,101.688098
bbe430ce307149b7a3bb59d5184ead4f,CPBFD427 JALAN TUN SAMBATHAN,3.135091,101.687732
f0c7e780a11d4a5d9310cfeb71fae628,CPBFD428 JALAN TUN SAMBATHAN4,3.133305,101.689309
277f59f7958c42d78bb9a4cc09af33b1,CPBFD429 JALAN TUN SAMBATHAN,3.136858,101.692044
e704eddfdfde4e4aae461367d3e97923,CPBFD43 JALAN 2 149,3.07556,101.689372
cf9bd7b173e54239b9f7d1bb170caaf2,CPBFD430 JALAN SYED PUTRA,3.140126,101.695568
d662d1fbae024884ae2d705ab5d1026c,CPBFD431 JALAN SULTAN SULAIMAN,3.137903,101.695406
93e8d7e62aba4f1c91418f0f872b2f9b,CPBFD432 JALAN TUN SAMBATHAN,3.136843,101.692075
0aca3cae610e462eb360b63bc925cf08,CPBFD433 JALAN TUN SAMBATHAN,3.133148,101.688077
f14828d9b6a443cd9bb4e51efd7de00c,CPBFD434 JALAN DESA,3.096295,101.682351
